ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
0,36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,1,1,2.0,2,22990.0
0,46.0,1,1,13.0,2,2,3,4.0,3,5.0,1,6.0,1,3,1,2.0,3,31923.0
0,38.0,1,1,14.0,3,2,2,4.0,3,3.0,2,6.0,0,1,0,1.0,3,32342.0
0,47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,1,3.0,2,23699.0
0,31.0,1,1,7.0,2,2,3,5.0,1,3.0,1,3.0,1,1,1,2.0,2,23804.0
0,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
0,56.0,1,3,7.0,2,2,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0
0,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,1,0,3.0,2,24007.0
0,35.0,1,1,7.0,3,2,4,4.0,1,4.0,1,3.0,0,5,1,3.0,2,23003.0
0,57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0
0,24.0,1,3,9.0,1,2,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0
0,52.0,1,1,16.0,2,2,4,4.0,0,3.0,1,5.0,0,3,1,1.0,1,20753.0
0,31.0,1,1,9.0,2,2,5,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22830.0
1,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0
0,41.0,0,1,7.0,2,2,4,5.0,4,4.0,1,3.0,0,1,1,2.0,0,32181.0
0,52.0,1,3,28.0,3,2,4,4.0,1,3.0,3,2.0,1,5,0,3.0,2,24119.0
0,31.0,1,3,11.0,3,1,4,5.0,1,4.0,1,3.0,1,3,1,1.0,2,23887.0
0,47.0,0,1,7.0,3,2,3,5.0,3,5.0,1,4.0,1,1,1,2.0,3,29351.0
0,33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,2.0,2,23688.0
0,55.0,1,1,9.0,1,1,3,4.0,3,3.0,1,2.0,0,4,0,1.0,3,32227.0
0,25.0,1,3,10.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23677.0
0,29.0,0,3,11.0,3,2,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22899.0
0,59.0,1,3,17.0,3,2,3,4.0,4,3.0,2,2.0,0,3,0,2.0,0,32550.0
0,45.0,0,1,30.0,3,2,4,4.0,1,4.0,1,6.0,0,3,0,2.0,2,20720.0
1,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0
0,33.0,1,1,7.0,2,2,4,4.0,0,5.0,3,3.0,0,1,0,2.0,1,21634.0
1,21.0,0,1,13.0,2,1,4,5.0,0,3.0,3,3.0,1,1,0,1.0,1,21604.0
0,35.0,1,1,13.0,2,1,3,4.0,1,3.0,3,3.0,0,3,0,1.0,2,23487.0
0,38.0,0,1,9.0,2,2,4,5.0,1,3.0,1,7.0,0,1,1,3.0,2,23841.0
1,26.0,1,3,12.0,3,2,3,5.0,1,3.0,3,3.0,1,3,0,2.0,2,24422.0
0,26.0,1,1,14.0,3,2,4,5.0,0,3.0,1,3.0,0,1,0,3.0,1,21567.0
0,23.0,1,1,22.0,3,1,3,4.0,0,3.0,3,3.0,0,1,1,2.0,1,21549.0
0,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,1,1,1.0,3,26162.0
1,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0
0,25.0,1,1,25.0,2,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,21452.0
0,35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,8.0,0,3,1,1.0,2,23183.0
0,38.0,1,3,10.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,2.0,3,26106.0
0,35.0,1,1,12.0,3,1,3,5.0,3,5.0,2,4.0,0,1,1,2.0,3,30309.0
0,37.0,0,3,18.0,1,1,4,4.0,3,3.0,1,2.0,0,5,0,3.0,3,28416.0
0,37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0
0,31.0,0,1,30.0,2,2,4,6.0,0,3.0,1,3.0,0,3,0,1.0,1,21291.0
0,34.0,0,3,29.0,3,2,4,4.0,1,4.0,1,2.0,0,1,0,1.0,2,24824.0
1,57.0,1,1,21.0,2,1,4,4.0,0,4.0,1,2.0,1,5,1,1.0,1,23641.0
0,52.0,1,1,13.0,2,2,3,4.0,2,3.0,2,2.0,0,5,1,2.0,4,38215.0
1,32.0,1,3,13.0,2,2,4,6.0,1,3.0,1,6.0,1,3,0,3.0,2,24850.0
0,27.0,1,1,13.0,2,1,3,5.0,0,4.0,1,3.0,0,3,1,2.0,1,21046.0
1,59.0,1,1,30.0,3,1,4,4.0,3,3.0,1,3.0,0,3,1,1.0,3,28990.0
1,20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0
0,23.0,1,1,9.0,1,2,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,21201.0
0,50.0,1,1,27.0,3,1,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0
0,44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
0,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,1,3.0,3,27886.0
1,32.0,1,3,27.0,2,1,4,6.0,1,3.0,1,5.0,1,3,0,3.0,2,23237.0
0,42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0
0,27.0,1,2,32.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,21620.0
0,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0
1,52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0
0,40.0,1,3,11.0,2,1,3,5.0,1,3.0,1,6.0,0,5,1,2.0,2,24580.0
0,26.0,1,3,35.0,2,2,3,5.0,1,3.0,1,4.0,0,4,1,2.0,2,27317.0
0,31.0,1,2,16.0,2,2,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,25025.0
1,33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0
0,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,1,1,1.0,1,22130.0
0,39.0,1,1,10.0,1,1,3,4.0,1,3.0,3,5.0,1,5,1,1.0,2,22995.0
0,31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,1,1,3.0,1,21310.0
0,33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,1,0,2.0,2,23346.0
0,31.0,1,1,12.0,1,1,3,4.0,0,5.0,1,7.0,0,5,0,2.0,1,21882.0
0,31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
0,42.0,1,1,16.0,2,2,4,4.0,0,5.0,1,4.0,0,1,0,1.0,1,20916.0
0,20.0,1,1,10.0,3,1,4,4.0,0,4.0,2,3.0,0,3,1,1.0,1,20161.0
0,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24283.0
0,36.0,1,3,7.0,3,2,4,4.0,3,4.0,1,3.0,0,4,0,1.0,3,25973.0
0,54.0,1,3,13.0,3,2,3,4.0,1,3.0,1,4.0,1,5,0,2.0,2,20984.0
0,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
0,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0
0,30.0,0,1,7.0,1,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,22997.0
0,52.0,1,1,14.0,3,2,3,5.0,1,3.0,1,4.0,0,3,1,2.0,2,24810.0
0,59.0,1,1,16.0,3,1,4,5.0,0,4.0,1,6.0,1,1,1,2.0,1,22024.0
0,41.0,1,3,11.0,3,2,4,5.0,3,3.0,1,2.0,0,1,1,2.0,3,29533.0
0,35.0,0,3,9.0,3,1,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0
0,23.0,1,1,26.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0
0,28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0
0,29.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21391.0
0,58.0,1,1,31.0,2,2,3,2.0,3,3.0,1,5.0,1,4,1,1.0,3,28117.0
0,28.0,0,1,10.0,3,2,4,5.0,0,3.0,1,3.0,1,1,0,3.0,1,21244.0
0,42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
0,31.0,1,3,12.0,2,1,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,28097.0
0,39.0,1,3,7.0,2,0,3,5.0,1,3.0,3,6.0,0,1,0,2.0,2,27364.0
0,33.0,1,1,13.0,2,2,3,4.0,0,3.0,3,5.0,0,1,0,2.0,1,21716.0
0,28.0,1,1,24.0,1,2,3,4.0,0,4.0,1,2.0,1,4,0,1.0,1,21736.0
1,20.0,0,3,7.0,1,1,4,6.0,0,5.0,2,2.0,0,3,1,1.0,1,21003.0
0,37.0,0,1,10.0,3,2,2,4.0,0,4.0,2,6.0,0,4,1,1.0,1,20766.0
0,31.0,0,1,16.0,3,2,4,4.0,1,5.0,1,3.0,0,1,1,2.0,2,21750.0
0,46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0
0,57.0,1,1,15.0,2,1,4,4.0,0,5.0,1,6.0,1,4,1,2.0,1,22935.0
0,34.0,1,1,9.0,2,2,3,4.0,0,3.0,2,2.0,0,3,1,1.0,1,21178.0
0,47.0,1,3,7.0,3,1,4,4.0,3,5.0,1,3.0,0,1,1,3.0,3,29131.0
0,39.0,1,1,16.0,2,1,4,4.0,0,3.0,2,3.0,0,1,1,3.0,1,20966.0
0,32.0,1,1,19.0,3,1,4,4.0,0,3.0,1,2.0,1,4,1,2.0,1,22607.0
0,35.0,1,1,34.0,3,1,4,4.0,0,4.0,2,4.0,0,3,0,1.0,1,20989.0
1,42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,2.0,1,21818.0
0,51.0,1,1,7.0,3,2,3,5.0,0,3.0,1,4.0,0,3,1,1.0,1,22368.0
0,54.0,1,1,20.0,3,1,3,2.0,1,5.0,1,3.0,0,1,1,1.0,2,23128.0
0,34.0,1,1,21.0,3,1,4,4.0,0,4.0,1,3.0,0,5,1,2.0,1,21434.0
0,35.0,0,1,9.0,2,2,3,5.0,1,3.0,1,3.0,0,4,0,2.0,2,28225.0
0,52.0,1,1,10.0,3,1,4,4.0,4,4.0,2,5.0,0,5,1,2.0,0,32412.0
0,28.0,1,1,16.0,3,1,5,4.0,0,4.0,2,3.0,0,3,0,2.0,1,20957.0
1,36.0,1,1,30.0,2,2,3,5.0,1,3.0,1,5.0,1,4,1,1.0,2,24594.0
0,44.0,0,1,14.0,3,2,3,2.0,0,3.0,1,6.0,0,4,1,1.0,1,20767.0
0,38.0,1,1,28.0,2,2,4,2.0,0,5.0,1,3.0,1,3,1,1.0,1,22242.0
0,36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,1,0,1.0,2,23103.0
0,43.0,0,1,28.0,3,1,3,4.0,1,3.0,1,4.0,0,1,0,1.0,2,23943.0
0,39.0,1,1,9.0,2,2,3,4.0,1,3.0,1,2.0,0,1,1,2.0,2,25231.0
0,39.0,1,1,36.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24939.0
0,28.0,0,1,7.0,1,2,3,5.0,1,5.0,1,7.0,0,3,1,1.0,2,22976.0
0,50.0,0,1,25.0,2,2,4,4.0,1,3.0,1,3.0,1,1,0,1.0,2,25482.0
0,35.0,0,1,17.0,3,2,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22493.0
0,41.0,1,1,26.0,3,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,21419.0
1,39.0,1,1,36.0,3,2,4,4.0,1,5.0,1,2.0,1,3,1,3.0,2,25351.0
1,30.0,1,3,34.0,3,1,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0
0,23.0,1,1,12.0,2,2,3,2.0,0,4.0,1,3.0,1,4,1,1.0,1,21006.0
0,37.0,0,1,25.0,3,1,4,4.0,0,3.0,2,3.0,0,3,0,2.0,1,20831.0
0,41.0,0,1,16.0,2,2,4,5.0,1,3.0,1,2.0,0,5,0,2.0,2,23554.0
0,47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,1,0,3.0,3,28074.0
1,33.0,1,3,11.0,3,2,3,6.0,3,3.0,1,3.0,0,1,1,1.0,3,29078.0
0,31.0,0,1,7.0,2,2,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0
0,28.0,0,3,27.0,2,1,3,4.0,1,3.0,2,3.0,0,1,1,2.0,2,28659.0
0,52.0,1,1,15.0,2,2,3,5.0,3,4.0,1,7.0,0,3,1,2.0,3,31168.0
1,31.0,1,1,10.0,1,1,3,4.0,0,5.0,3,7.0,1,4,0,1.0,1,21335.0
0,42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,1,0,1.0,3,32269.0
1,31.0,0,3,33.0,3,0,3,5.0,1,5.0,3,7.0,0,1,1,2.0,2,25374.0
1,30.0,1,1,7.0,1,2,3,4.0,0,3.0,2,2.0,0,1,0,1.0,1,20736.0
0,46.0,0,3,13.0,3,0,3,5.0,3,3.0,3,8.0,0,4,1,1.0,3,27543.0
0,55.0,1,3,10.0,3,1,3,4.0,1,5.0,1,4.0,0,4,1,1.0,2,24618.0
0,37.0,1,1,12.0,2,2,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0
0,34.0,1,1,11.0,3,1,3,5.0,0,4.0,1,8.0,0,4,0,2.0,1,21300.0
0,38.0,0,1,18.0,2,2,3,4.0,3,3.0,1,3.0,1,3,1,2.0,3,30863.0
0,39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,1,1,2.0,3,29287.0
0,32.0,0,1,7.0,3,2,3,6.0,1,3.0,1,2.0,0,3,0,1.0,2,23023.0
0,60.0,1,1,10.0,2,2,4,5.0,0,3.0,1,5.0,0,3,0,1.0,1,20855.0
0,38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,21471.0
0,30.0,0,3,7.0,3,1,3,4.0,3,3.0,1,3.0,0,3,1,2.0,3,26596.0
0,36.0,0,3,7.0,3,0,4,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27467.0
1,30.0,1,1,25.0,3,2,3,5.0,0,3.0,2,3.0,1,3,0,1.0,1,21067.0
0,53.0,1,1,9.0,2,1,3,5.0,0,3.0,3,2.0,0,3,1,1.0,1,21890.0
0,60.0,1,2,13.0,3,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,20945.0
1,34.0,1,1,21.0,3,2,3,4.0,0,3.0,1,7.0,1,1,1,2.0,1,21114.0
1,34.0,1,1,9.0,2,1,3,4.0,0,5.0,1,2.0,0,3,1,2.0,1,21385.0
0,33.0,1,3,11.0,2,1,3,4.0,0,4.0,1,4.0,0,3,1,2.0,1,22609.0
1,33.0,1,1,7.0,2,2,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0
0,40.0,1,1,7.0,3,1,4,4.0,0,3.0,1,2.0,0,3,1,1.0,1,20910.0
0,33.0,0,3,33.0,3,2,4,4.0,1,3.0,1,2.0,0,4,1,2.0,2,23143.0
0,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,1,0,1.0,2,21750.0
0,41.0,1,1,31.0,1,2,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0
0,32.0,0,1,10.0,3,2,4,4.0,3,3.0,1,2.0,0,4,1,1.0,3,32353.0
0,34.0,1,1,12.0,2,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,21589.0
0,35.0,1,1,9.0,2,2,3,5.0,1,5.0,1,8.0,0,4,0,2.0,2,24635.0
0,38.0,1,1,7.0,3,1,3,5.0,0,5.0,1,4.0,0,4,0,2.0,1,22598.0
0,46.0,0,1,14.0,2,2,4,2.0,1,3.0,1,6.0,0,1,1,1.0,2,25112.0
1,38.0,0,1,17.0,3,2,4,4.0,3,3.0,1,8.0,0,3,0,3.0,3,28726.0
0,40.0,0,1,9.0,1,1,4,4.0,3,3.0,2,2.0,0,1,1,3.0,3,29616.0
0,30.0,1,1,22.0,2,2,3,4.0,0,3.0,2,3.0,0,3,1,2.0,1,21018.0
0,43.0,1,1,24.0,2,0,3,2.0,1,5.0,3,5.0,1,1,1,2.0,2,25223.0
0,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,1,1,1.0,2,25609.0
0,26.0,1,1,7.0,2,1,4,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23576.0
0,43.0,1,1,9.0,3,1,3,5.0,0,5.0,1,2.0,1,4,1,2.0,1,21271.0
0,52.0,1,1,7.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,1.0,1,21401.0
1,32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,0,3.0,1,22157.0
0,33.0,0,1,14.0,2,2,4,2.0,0,4.0,1,3.0,0,1,0,2.0,1,21472.0
0,39.0,0,3,9.0,2,2,3,5.0,1,3.0,1,5.0,0,5,1,2.0,2,23927.0
0,33.0,1,1,9.0,1,2,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0
0,47.0,1,3,9.0,1,1,4,6.0,4,4.0,1,5.0,1,5,1,1.0,0,35550.0
1,29.0,1,1,9.0,2,2,4,4.0,0,3.0,3,4.0,0,4,0,2.0,1,22163.0
0,30.0,1,3,9.0,3,2,4,5.0,1,4.0,1,4.0,0,4,1,1.0,2,25322.0
0,32.0,1,1,30.0,3,2,4,5.0,1,3.0,1,2.0,0,3,0,2.0,2,24260.0
0,26.0,0,1,12.0,2,2,3,2.0,1,5.0,1,3.0,0,5,1,2.0,2,22678.0
0,46.0,1,1,27.0,3,2,4,4.0,4,3.0,1,2.0,1,3,1,2.0,0,32174.0
0,37.0,1,1,13.0,2,2,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21888.0
1,48.0,0,1,36.0,2,2,3,4.0,3,4.0,1,3.0,1,3,1,1.0,3,30527.0
0,29.0,1,1,16.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,20748.0
0,38.0,1,3,13.0,3,2,4,4.0,1,3.0,1,6.0,0,3,1,1.0,2,25180.0
0,22.0,1,1,10.0,3,2,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0
0,38.0,0,1,7.0,3,1,4,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0
0,36.0,1,1,29.0,2,1,4,2.0,3,4.0,1,2.0,0,5,1,3.0,3,30674.0
0,39.0,1,3,14.0,3,1,3,2.0,1,5.0,1,3.0,1,3,1,2.0,2,24283.0
0,27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,1,2.0,2,25075.0
0,43.0,1,3,7.0,2,2,2,4.0,1,3.0,1,3.0,0,3,1,1.0,2,23585.0
0,30.0,0,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,1,0,2.0,2,23232.0
0,56.0,1,1,27.0,1,2,3,4.0,1,3.0,1,5.0,1,1,0,1.0,2,24093.0
0,27.0,0,1,18.0,3,2,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0
0,38.0,1,1,7.0,2,1,3,4.0,0,3.0,2,3.0,0,1,1,1.0,1,20793.0
1,45.0,0,1,31.0,2,2,3,4.0,0,3.0,1,5.0,1,5,0,2.0,1,21839.0
0,39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,2.0,2,24423.0
1,27.0,1,1,23.0,3,2,3,4.0,0,4.0,1,4.0,1,1,1,1.0,1,21051.0
0,29.0,1,1,15.0,2,1,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,21988.0
0,37.0,1,1,10.0,1,2,2,4.0,1,4.0,3,6.0,0,1,1,1.0,2,23163.0
0,32.0,0,3,12.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,21467.0
1,27.0,1,3,11.0,3,2,3,5.0,1,3.0,3,3.0,1,1,1,1.0,2,24506.0
0,38.0,0,1,16.0,3,2,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21004.0
0,43.0,0,3,33.0,3,1,4,4.0,4,4.0,1,7.0,0,3,1,2.0,0,32203.0
1,19.0,1,1,10.0,3,2,3,4.0,0,3.0,2,3.0,0,4,1,1.0,1,20098.0
0,36.0,1,3,23.0,3,2,4,4.0,3,4.0,1,2.0,0,1,1,2.0,3,26698.0
0,37.0,0,1,25.0,2,2,3,2.0,0,3.0,1,6.0,0,5,1,2.0,1,22366.0
0,52.0,1,1,9.0,3,2,3,6.0,1,4.0,1,7.0,0,1,0,2.0,2,24160.0
0,29.0,1,1,23.0,3,2,4,2.0,1,5.0,3,2.0,0,5,0,2.0,2,24339.0
0,32.0,1,3,14.0,1,2,4,2.0,1,3.0,1,6.0,0,1,1,2.0,2,25607.0
0,40.0,1,1,7.0,3,2,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
0,37.0,0,1,31.0,2,1,3,4.0,1,4.0,1,2.0,0,3,1,2.0,2,24352.0
0,33.0,1,3,14.0,2,2,4,5.0,1,3.0,1,3.0,0,3,1,1.0,2,24162.0
0,39.0,1,1,32.0,2,1,3,5.0,3,4.0,1,5.0,0,3,0,2.0,3,30739.0
0,59.0,0,1,7.0,2,2,3,6.0,1,3.0,1,4.0,1,1,1,2.0,2,24338.0
0,32.0,1,1,12.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,23499.0
0,32.0,1,2,9.0,2,2,4,5.0,1,5.0,1,5.0,0,3,0,3.0,2,25088.0
0,46.0,0,1,14.0,2,2,4,4.0,3,5.0,1,3.0,0,1,1,1.0,3,23888.0
0,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0
0,34.0,0,1,12.0,2,1,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0
0,44.0,0,1,17.0,2,1,3,4.0,0,3.0,2,2.0,0,5,0,1.0,1,21133.0
0,50.0,1,1,7.0,1,1,3,5.0,4,3.0,2,2.0,1,3,0,1.0,0,32642.0
1,53.0,1,1,15.0,3,2,3,5.0,1,4.0,1,4.0,0,1,1,1.0,2,23619.0
0,28.0,1,1,12.0,2,1,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0
0,33.0,1,3,15.0,1,1,4,5.0,1,4.0,1,3.0,1,1,1,3.0,2,23906.0
0,28.0,1,3,9.0,2,2,4,4.0,1,3.0,3,3.0,1,4,0,2.0,2,23156.0
0,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0
0,33.0,1,1,9.0,3,0,4,2.0,1,3.0,3,2.0,0,3,0,1.0,2,23733.0
1,29.0,1,1,9.0,3,2,3,6.0,0,3.0,1,7.0,1,3,1,2.0,1,22142.0
0,31.0,1,1,35.0,3,1,4,4.0,1,3.0,1,3.0,0,3,1,3.0,2,24453.0
0,32.0,0,1,14.0,2,1,3,5.0,3,3.0,1,3.0,0,1,1,1.0,3,27621.0
1,40.0,1,3,10.0,3,1,3,4.0,1,3.0,1,6.0,1,4,1,2.0,2,23916.0
0,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,1.0,2,23360.0
0,44.0,0,1,17.0,2,1,3,5.0,1,3.0,1,3.0,0,3,1,1.0,2,23935.0
0,28.0,0,3,7.0,3,2,4,4.0,1,4.0,1,2.0,1,1,0,2.0,2,25027.0
0,55.0,0,1,27.0,2,0,3,4.0,1,3.0,3,5.0,0,4,0,2.0,2,23547.0
0,44.0,1,1,14.0,2,1,3,4.0,3,5.0,1,2.0,0,5,1,1.0,3,28663.0
0,46.0,1,1,15.0,2,2,4,4.0,1,3.0,1,2.0,0,3,1,1.0,2,22375.0
0,41.0,1,3,7.0,3,2,3,6.0,1,3.0,1,4.0,1,3,1,1.0,2,26135.0
1,30.0,1,1,15.0,2,2,4,6.0,0,5.0,1,3.0,1,3,0,2.0,1,20797.0
0,30.0,1,1,16.0,2,2,2,5.0,0,3.0,3,2.0,0,1,1,1.0,1,22661.0
0,31.0,1,3,12.0,3,1,2,5.0,1,3.0,1,3.0,0,1,1,1.0,2,24796.0
0,28.0,1,3,15.0,3,1,3,4.0,1,4.0,1,3.0,0,1,0,2.0,2,24892.0
0,38.0,1,1,12.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,25025.0
0,39.0,1,1,22.0,2,2,4,5.0,3,3.0,1,2.0,1,5,1,3.0,3,30188.0
0,32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0
0,30.0,1,3,17.0,3,1,3,5.0,1,4.0,1,3.0,1,5,1,1.0,2,26946.0
0,36.0,1,1,12.0,1,2,4,4.0,3,4.0,3,2.0,0,3,1,2.0,3,26773.0
0,24.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,2.0,1,21582.0
0,42.0,1,1,13.0,3,2,4,5.0,1,4.0,3,8.0,1,3,1,3.0,2,24710.0
0,48.0,0,3,11.0,3,2,4,4.0,1,3.0,3,5.0,0,4,0,3.0,2,21654.0
0,30.0,0,3,9.0,2,2,4,4.0,1,3.0,1,3.0,0,1,1,2.0,2,23327.0
0,43.0,1,2,9.0,1,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21374.0
0,33.0,1,1,9.0,3,1,4,4.0,0,4.0,1,3.0,0,4,0,2.0,1,21048.0
0,49.0,1,3,36.0,3,1,4,4.0,3,3.0,1,5.0,0,4,0,2.0,3,31182.0
0,38.0,1,1,13.0,3,2,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
0,31.0,0,3,32.0,1,1,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,23414.0
0,27.0,1,3,7.0,2,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,23974.0
0,43.0,1,1,9.0,2,2,4,5.0,1,3.0,3,5.0,0,1,1,1.0,2,25459.0
1,22.0,0,3,7.0,1,1,4,5.0,0,4.0,2,3.0,1,5,1,3.0,1,20852.0
0,37.0,0,3,7.0,3,0,3,4.0,1,3.0,3,6.0,0,1,1,2.0,2,25331.0
0,37.0,0,3,10.0,3,2,3,5.0,3,3.0,1,6.0,0,1,0,1.0,3,28377.0
0,58.0,1,1,7.0,3,2,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0
0,41.0,1,1,17.0,2,1,3,2.0,0,3.0,1,5.0,1,3,0,2.0,1,20891.0
0,22.0,0,3,16.0,3,2,3,4.0,0,3.0,3,3.0,0,4,1,1.0,1,21288.0
1,34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,1,0,2.0,1,21529.0
